Id,Pfunction,Function,Mandate,Function Objective,Function KPIs,Resource,المخرجات,Processes,Gov
19,وكالة الشؤون الاستراتيجية والسياسات,الإدارة العامة لإدارة الأداء ,"دعم المجالات الوظيفية في وزارة الحرس الوطني من خلال اعتماد وإدارة نظام موحد لإدارة الأداء، والإبلاغ عن التقدم المحرز وأوجه القصور لتحليلها وإطلاع القيادة عليها",,,62,,"أساسية
– توجيه المجال الوظيفي من خلال تحديد المجموعة الصحيحة من المعايير والعمليات والبروتوكولات لأنشطة إدارة الأداء داخل وزارة الحرس الوطني
– ضمان التوحيد والتنسيق المناسبين لأهداف الوزارة وغاياتها، وكذلك مواءمة مقاييس الأداء عبر جميع المجالات الوظيفية
– مراجعة تقارير أداء وزارة الحرس الوطني الدورية واستكمالها، بما في ذلك خطط التدخل التي سيتم تقديمها لحصول على توجيهات القيادة
 التمكينية
– الإشراف على تنفيذ نظام متكامل لإدارة الأداء داخل وزارة الحرس الوطني
– ضمان جمع التحديثات المتعلقة بالتقدم المحرز من جميع المجالات الوظيفية بشكل دوري وتقديم التوجيهات اللازمة بشأن الأسباب الجذرية وتحليل المخاطر الخاصة بقصور الأداء
– قيادة عملية مراقبة مقاييس الأداء في جميع أنحاء الوزارة وفق الخطط السنوية لوزارة الحرس الوطني",
20,صحة المستفيدين,صحة المستفيدين,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,0,,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا
21,التميز والجودة السريرية,التميز والجودة السريرية,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,0,,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا
22,الشؤون الطبية,الشؤون الطبية,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,0,,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا
23,التشغيل,التشغيل,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,0,,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا
24,الجامعة والأبحاث,الجامعة والأبحاث,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,0,,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا
25,نائب رئيس الجهاز العسكري,نائب رئيس الجهاز العسكري,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,0,,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا
26,ديوان المحاكمات العسكرية,ديوان المحاكمات العسكرية,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا,0,,سيتم تحديثه لاحقا,سيتم تحديثه لاحقا
27,هيئة القوى البشرية,هيئة القوى البشرية,"إعداد أنسب معايير الجاهزية وأفضل خدمات الأفراد وتنفيذها، وإدارة دورة توفير القوى البشرية الشاملة، وتنسيق نشاطات الأفراد على مستوى قيادة القوات بهدف تعزيز جاهزية القوات في وزارة الحرس الوطني 
","توقع متطلبات توفير القوى البشرية المستقبلية
إدارة جاهزية الأفراد في وزارة الحرس الوطني بفعالية
تقديم إسناد وخدمات الأفراد وفقاً لأفضل الممارسات
تقديم المشورة المتخصصة فيما يتعلق بشؤون الأفراد","الفارق بين الخطط المُعدَّة وفقًا للتوقعات، والتنفيذ الفعلي فيما يخص تجهيز الأفراد

نسبة الأفراد المُعيَّنين وفقًا لمؤهلاتهم

نسبة القوات التي بلغت المستويات المحدَّدة مُسبقًا

نسبة الطلبات المعالجة

نسبة المشورات المُنجزة

متوسط الوقت اللازم لتقديم المشورة
",896,,سيتم تحديثه لاحقا,"لجنة الموارد البشرية
لجنة الشؤون العسكرية"
27,هيئة القوى البشرية,عمليات الأفراد (G13),سيتم تحديثه لاحقا,,,203,,,
